start_id,type,end_id
C_67BBECAD20,COVERS_KNOWLEDGE,K_860310F63D
C_67BBECAD20,COVERS_KNOWLEDGE,K_970CCD9E6C
C_67BBECAD20,COVERS_KNOWLEDGE,K_X_E254C22DB8
C_69951CC506,COVERS_KNOWLEDGE,K_5F02F0A501
C_69951CC506,COVERS_KNOWLEDGE,K_61623D3EEC
C_69951CC506,COVERS_KNOWLEDGE,K_8BAC47A2A5
C_69951CC506,COVERS_KNOWLEDGE,K_D2EEEE429E
C_A19D9B1FA0,COVERS_KNOWLEDGE,K_19BB8387D3
C_A19D9B1FA0,COVERS_KNOWLEDGE,K_98095D4DE4
C_A19D9B1FA0,COVERS_KNOWLEDGE,K_X_BB8A81D4FB
C_A19D9B1FA0,COVERS_KNOWLEDGE,K_X_D0A11D0791
C_ACADEMIC_CHINESE_FOR_INTERNATIONAL_RELATIONS,COVERS_KNOWLEDGE,K_4C08C45834
C_ACADEMIC_CHINESE_FOR_INTERNATIONAL_RELATIONS,COVERS_KNOWLEDGE,K_FF902BFD0E
C_ACADEMIC_CHINESE_FOR_INTERNATIONAL_RELATIONS,COVERS_KNOWLEDGE,K_FOREIGN_POLICY_ANALYSIS
C_ACADEMIC_CHINESE_FOR_INTERNATIONAL_RELATIONS,COVERS_KNOWLEDGE,K_IR_THEORY
C_ACADEMIC_CHINESE_FOR_INTERNATIONAL_RELATIONS,COVERS_KNOWLEDGE,K_SOCIAL_INEQUALITY
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_8A8DECE5AA
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_8FB7B48702
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_A599F597E4
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_PROGRAMMING
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_X_1A9A671BB1
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_X_99A272194E
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_X_BD53EE9601
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_X_E449CF10AE
C_ADVANCED_PROGRAMMING,COVERS_KNOWLEDGE,K_X_F294D66F58
C_AI,COVERS_KNOWLEDGE,K_18B1F50AB2
C_AI,COVERS_KNOWLEDGE,K_2083F68C5C
C_AI,COVERS_KNOWLEDGE,K_72FBB9B58D
C_AI,COVERS_KNOWLEDGE,K_7A550E73CC
C_AI,COVERS_KNOWLEDGE,K_9AE5C0620A
C_AI,COVERS_KNOWLEDGE,K_AI
C_AI,COVERS_KNOWLEDGE,K_ALGORITHM
C_AI,COVERS_KNOWLEDGE,K_MACHINE_LEARNING
C_AI,COVERS_KNOWLEDGE,K_NLP
C_AI,COVERS_KNOWLEDGE,K_ROBOTICS
C_AI,COVERS_KNOWLEDGE,K_X_5A87850470
C_AI,COVERS_KNOWLEDGE,K_X_80568D6092
C_AI,COVERS_KNOWLEDGE,K_X_9C17347D3E
C_AI,COVERS_KNOWLEDGE,K_X_A579EF1767
C_AI,COVERS_KNOWLEDGE,K_X_CB760E4EE5
C_AI_3,COVERS_KNOWLEDGE,K_X_4B34D87179
C_AI_3,COVERS_KNOWLEDGE,K_X_639B89EAFD
C_AI_3,COVERS_KNOWLEDGE,K_X_6D71194C77
C_AI_3,COVERS_KNOWLEDGE,K_X_7326C060A4
C_AI_3,COVERS_KNOWLEDGE,K_X_D7EEBA6475
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_B5DBD2C8C3
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_C360E994DB
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_DATA_STRUCTURE
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_X_0F93F95104
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_X_3B5D1021C4
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_X_8182A149C5
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_X_8C05890AC8
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_X_CC41DF8EDD
C_ALGORITHM_DESIGN,COVERS_KNOWLEDGE,K_X_F609D9E161
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_59D7A1E883
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_675D263D32
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_ANCIENT_CHINESE
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_47A2BB6312
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_55774F33FD
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_5C451AE2FD
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_7558C37DAD
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_760F2862EC
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_87D669662D
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_BB0DFD6631
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_DF596DB2AB
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_E161B2412D
C_ANCIENT_CHINESE,COVERS_KNOWLEDGE,K_X_EE0AADD638
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_CAUSAL_INFERENCE_2
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_DATA_ANALYSIS
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_OLS
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_REGRESSION_ANALYSIS
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_REGRESSION_MODEL
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_STATISTICAL_INFERENCE
C_APPLIED_REGRESSION,COVERS_KNOWLEDGE,K_X_0B625DEF5E
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_18B1F50AB2
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_33A145E265
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_37BA74C6C7
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_88006A4A0F
C_ARCHIVES_MANAGEMENT,COVERS_KNOWLEDGE,K_X_1C2927370D
